NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_CELL_ADHESION	5		Rejected!	
GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION	17		Rejected!	
GOCC_PROTEIN_DNA_COMPLEX	1474	59		
GOCC_PROTEIN_FOLDING_CHAPERONE_COMPLEX	42		Rejected!	
GOCC_PROTEIN_KINASE_COMPLEX	150		Rejected!	
GOCC_PROTEIN_LIPID_COMPLEX	39		Rejected!	
GOCC_PROTEIN_PHOSPHATASE_4_COMPLEX	6		Rejected!	
GOCC_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX	19		Rejected!	
GOCC_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	18		Rejected!	
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX	23		Rejected!	
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_CATALYTIC_CORE_F_1	6		Rejected!	
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O	14		Rejected!	
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX	52		Rejected!	
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_CATALYTIC_DOMAIN	19		Rejected!	
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN	26		Rejected!	
GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX	28		Rejected!	
GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_V0_DOMAIN	12		Rejected!	
GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_V1_DOMAIN	12		Rejected!	
GOCC_PROXIMAL_DENDRITE	6		Rejected!	
GOCC_PRP19_COMPLEX	14		Rejected!	
GOCC_PSEUDOPODIUM	18		Rejected!	
GOCC_PTW_PP1_PHOSPHATASE_COMPLEX	7		Rejected!	
GOCC_PWP2P_CONTAINING_SUBCOMPLEX_OF_90S_PRERIBOSOME	6		Rejected!	
GOCC_PYRUVATE_DEHYDROGENASE_COMPLEX	6		Rejected!	
GOCC_P_BODY	100		Rejected!	
GOCC_R2TP_COMPLEX	5		Rejected!	
GOCC_RADIAL_SPOKE	15		Rejected!	
GOCC_RADIAL_SPOKE_HEAD	5		Rejected!	
GOCC_RAGULATOR_COMPLEX	6		Rejected!	
GOCC_RDNA_HETEROCHROMATIN	5		Rejected!	
GOCC_RECEPTOR_COMPLEX	536	23		
GOCC_RECYCLING_ENDOSOME	207		Rejected!	
GOCC_RECYCLING_ENDOSOME_MEMBRANE	108		Rejected!	
GOCC_REPLICATION_FORK	75		Rejected!	
GOCC_REPLISOME	24		Rejected!	
GOCC_RESPIRASOME	105		Rejected!	
GOCC_RESPIRATORY_CHAIN_COMPLEX_IV	28		Rejected!	
GOCC_RETROMER_COMPLEX	21		Rejected!	
GOCC_RIBBON_SYNAPSE	15		Rejected!	
GOCC_RIBONUCLEASE_MRP_COMPLEX	9		Rejected!	
GOCC_RIBONUCLEASE_P_COMPLEX	14		Rejected!	
GOCC_RIBONUCLEOPROTEIN_COMPLEX	1143	30		
GOCC_RIBONUCLEOPROTEIN_GRANULE	272		Rejected!	
GOCC_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_COMPLEX	5		Rejected!	
GOCC_RIBOSOMAL_SUBUNIT	188		Rejected!	
GOCC_RIBOSOME	240		Rejected!	
GOCC_RIPOPTOSOME	6		Rejected!	
GOCC_RISC_LOADING_COMPLEX	8		Rejected!	
GOCC_RNAI_EFFECTOR_COMPLEX	413		Rejected!	
GOCC_RNA_CAP_BINDING_COMPLEX	17		Rejected!	
GOCC_RNA_N6_METHYLADENOSINE_METHYLTRANSFERASE_COMPLEX	9		Rejected!	
GOCC_RNA_POLYMERASE_COMPLEX	117		Rejected!	
GOCC_RNA_POLYMERASE_III_COMPLEX	18		Rejected!	
GOCC_RNA_POLYMERASE_III_TRANSCRIPTION_REGULATOR_COMPLEX	9		Rejected!	
GOCC_RNA_POLYMERASE_II_CORE_COMPLEX	15		Rejected!	
GOCC_RNA_POLYMERASE_II_HOLOENZYME	87		Rejected!	
GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATOR_COMPLEX	257		Rejected!	
GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REPRESSOR_COMPLEX	15		Rejected!	
GOCC_RNA_POLYMERASE_I_COMPLEX	13		Rejected!	
GOCC_RNA_POLYMERASE_I_TRANSCRIPTION_REGULATOR_COMPLEX	6		Rejected!	
GOCC_RNA_POLYMERASE_TRANSCRIPTION_FACTOR_SL1_COMPLEX	5		Rejected!	
GOCC_ROD_PHOTORECEPTOR_OUTER_SEGMENT	8		Rejected!	
GOCC_ROUGH_ENDOPLASMIC_RETICULUM	58		Rejected!	
GOCC_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE	25		Rejected!	
GOCC_RPAP3_R2TP_PREFOLDIN_LIKE_COMPLEX	12		Rejected!	
GOCC_RSC_TYPE_COMPLEX	15		Rejected!	
GOCC_RUFFLE	184		Rejected!	
GOCC_RUFFLE_MEMBRANE	101		Rejected!	
GOCC_SAGA_COMPLEX	25		Rejected!	
GOCC_SAGA_TYPE_COMPLEX	39		Rejected!	
GOCC_SARCOLEMMA	142		Rejected!	
GOCC_SARCOPLASM	97		Rejected!	
GOCC_SARCOPLASMIC_RETICULUM	77		Rejected!	
GOCC_SARCOPLASMIC_RETICULUM_LUMEN	9		Rejected!	
GOCC_SARCOPLASMIC_RETICULUM_MEMBRANE	44		Rejected!	
GOCC_SCAR_COMPLEX	12		Rejected!	
GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX	66		Rejected!	
GOCC_SCHAFFER_COLLATERAL_CA1_SYNAPSE	93		Rejected!	
GOCC_SCHMIDT_LANTERMAN_INCISURE	11		Rejected!	
GOCC_SEC61_TRANSLOCON_COMPLEX	5		Rejected!	
GOCC_SECONDARY_LYSOSOME	23		Rejected!	
GOCC_SECRETORY_GRANULE	902	45		
GOCC_SECRETORY_GRANULE_MEMBRANE	318	18		
GOCC_SECRETORY_VESICLE	1081	51		
GOCC_SEH1_ASSOCIATED_COMPLEX	14		Rejected!	
GOCC_SEMAPHORIN_RECEPTOR_COMPLEX	13		Rejected!	
GOCC_SEPTIN_CYTOSKELETON	16		Rejected!	
GOCC_SERINE_PROTEASE_INHIBITOR_COMPLEX	6		Rejected!	
GOCC_SERINE_TYPE_ENDOPEPTIDASE_COMPLEX	11		Rejected!	
GOCC_SERINE_TYPE_PEPTIDASE_COMPLEX	13		Rejected!	
GOCC_SEROTONIN_RECEPTOR_COMPLEX	5		Rejected!	
GOCC_SET1C_COMPASS_COMPLEX	15		Rejected!	
GOCC_SEX_CHROMATIN	6		Rejected!	
GOCC_SEX_CHROMOSOME	35		Rejected!	
GOCC_SHELTERIN_COMPLEX	7		Rejected!	
GOCC_SIDE_OF_MEMBRANE	742	32		
GOCC_SIGNAL_PEPTIDASE_COMPLEX	6		Rejected!	
GOCC_SIGNAL_RECOGNITION_PARTICLE	14		Rejected!	
GOCC_SIN3_TYPE_COMPLEX	22		Rejected!	
GOCC_SITE_OF_DNA_DAMAGE	130		Rejected!	
GOCC_SITE_OF_DOUBLE_STRAND_BREAK	98		Rejected!	
GOCC_SITE_OF_POLARIZED_GROWTH	170		Rejected!	
GOCC_SMAD_PROTEIN_COMPLEX	9		Rejected!	
GOCC_SMALL_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX	104		Rejected!	
GOCC_SMALL_RIBOSOMAL_SUBUNIT	77		Rejected!	
GOCC_SMALL_SUBUNIT_PROCESSOME	74		Rejected!	
GOCC_SMC5_SMC6_COMPLEX	9		Rejected!	
GOCC_SMN_COMPLEX	11		Rejected!	
GOCC_SMN_SM_PROTEIN_COMPLEX	19		Rejected!	
GOCC_SMOOTH_ENDOPLASMIC_RETICULUM	31		Rejected!	
GOCC_SMOOTH_ENDOPLASMIC_RETICULUM_MEMBRANE	9		Rejected!	
GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX	116		Rejected!	
GOCC_SNARE_COMPLEX	50		Rejected!	
GOCC_SNO_S_RNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX	28		Rejected!	
GOCC_SODIUM_CHANNEL_COMPLEX	24		Rejected!	
GOCC_SODIUM_POTASSIUM_EXCHANGING_ATPASE_COMPLEX	12		Rejected!	
GOCC_SOMATODENDRITIC_COMPARTMENT	845	41		
GOCC_SORTING_ENDOSOME	6		Rejected!	
GOCC_SPECIFIC_GRANULE	160		Rejected!	
GOCC_SPECIFIC_GRANULE_LUMEN	62		Rejected!	
GOCC_SPECIFIC_GRANULE_MEMBRANE	91		Rejected!	
GOCC_SPECTRIN	9		Rejected!	
GOCC_SPECTRIN_ASSOCIATED_CYTOSKELETON	9		Rejected!	
GOCC_SPERMATOPROTEASOME_COMPLEX	5		Rejected!	
GOCC_SPERM_ANNULUS	7		Rejected!	
GOCC_SPERM_CONNECTING_PIECE	13		Rejected!	
GOCC_SPERM_FIBROUS_SHEATH	7		Rejected!	
GOCC_SPERM_HEAD	17		Rejected!	
GOCC_SPERM_HEAD_PLASMA_MEMBRANE	6		Rejected!	
GOCC_SPERM_MIDPIECE	55		Rejected!	
GOCC_SPERM_MITOCHONDRIAL_SHEATH	6		Rejected!	
GOCC_SPERM_PLASMA_MEMBRANE	14		Rejected!	
GOCC_SPERM_PRINCIPAL_PIECE	35		Rejected!	
GOCC_SPHERICAL_HIGH_DENSITY_LIPOPROTEIN_PARTICLE	8		Rejected!	
GOCC_SPINDLE	434		Rejected!	
GOCC_SPINDLE_MICROTUBULE	82		Rejected!	
GOCC_SPINDLE_MIDZONE	37		Rejected!	
GOCC_SPINDLE_POLE	180		Rejected!	
GOCC_SPINDLE_POLE_CENTROSOME	14		Rejected!	
GOCC_SPLICEOSOMAL_COMPLEX	207		Rejected!	
GOCC_SPLICEOSOMAL_TRI_SNRNP_COMPLEX	48		Rejected!	
GOCC_STEREOCILIA_ANKLE_LINK_COMPLEX	6		Rejected!	
GOCC_STEREOCILIA_COUPLING_LINK	8		Rejected!	
GOCC_STEREOCILIUM_BASE	8		Rejected!	
GOCC_STEREOCILIUM_BUNDLE	66		Rejected!	
GOCC_STEREOCILIUM_MEMBRANE	6		Rejected!	
GOCC_STEREOCILIUM_TIP	21		Rejected!	
GOCC_STRIATED_MUSCLE_THIN_FILAMENT	22		Rejected!	
GOCC_SUMO_LIGASE_COMPLEX	13		Rejected!	
GOCC_SUPER_ELONGATION_COMPLEX	6		Rejected!	
GOCC_SUPRAMOLECULAR_COMPLEX	1435	59		
GOCC_SUPRAMOLECULAR_POLYMER	1066	50		
GOCC_SWI_SNF_COMPLEX	30		Rejected!	
GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX	93		Rejected!	
GOCC_SWR1_COMPLEX	13		Rejected!	
GOCC_SYMMETRIC_SYNAPSE	11		Rejected!	
GOCC_SYNAPSE	1492	62		
GOCC_SYNAPSE_ASSOCIATED_EXTRACELLULAR_MATRIX	12		Rejected!	
GOCC_SYNAPTIC_CLEFT	22		Rejected!	
GOCC_SYNAPTIC_MEMBRANE	401	21		
GOCC_SYNAPTIC_VESICLE_MEMBRANE	134		Rejected!	
GOCC_SYNAPTOBREVIN_2_SNAP_25_SYNTAXIN_1A_COMPLEX	5		Rejected!	
GOCC_SYNAPTONEMAL_STRUCTURE	40		Rejected!	
GOCC_TELOMERASE_HOLOENZYME_COMPLEX	22		Rejected!	
GOCC_TERMINAL_BOUTON	46		Rejected!	
GOCC_TERTIARY_GRANULE	164		Rejected!	
GOCC_TERTIARY_GRANULE_LUMEN	55		Rejected!	
GOCC_TERTIARY_GRANULE_MEMBRANE	73		Rejected!	
GOCC_TETRASPANIN_ENRICHED_MICRODOMAIN	10		Rejected!	
GOCC_THO_COMPLEX	6		Rejected!	
GOCC_TIGHT_JUNCTION	131		Rejected!	
GOCC_TIM22_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_INSERTION_COMPLEX	7		Rejected!	
GOCC_TIM23_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_TRANSLOCASE_COMPLEX	16		Rejected!	
GOCC_TOM_COMPLEX	7		Rejected!	
GOCC_TORC1_COMPLEX	6		Rejected!	
GOCC_TORC2_COMPLEX	9		Rejected!	
GOCC_TOR_COMPLEX	12		Rejected!	
GOCC_TRAMP_COMPLEX	5		Rejected!	
GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	52		Rejected!	
GOCC_TRANSCRIPTION_EXPORT_COMPLEX	12		Rejected!	
GOCC_TRANSCRIPTION_EXPORT_COMPLEX_2	5		Rejected!	
GOCC_TRANSCRIPTION_FACTOR_AP_1_COMPLEX	5		Rejected!	
GOCC_TRANSCRIPTION_FACTOR_TFIIA_COMPLEX	5		Rejected!	
GOCC_TRANSCRIPTION_FACTOR_TFIID_COMPLEX	46		Rejected!	
GOCC_TRANSCRIPTION_FACTOR_TFIIH_HOLO_COMPLEX	13		Rejected!	
GOCC_TRANSCRIPTION_FACTOR_TFIIIC_COMPLEX	6		Rejected!	
GOCC_TRANSCRIPTION_FACTOR_TFTC_COMPLEX	18		Rejected!	
GOCC_TRANSCRIPTION_PREINITIATION_COMPLEX	13		Rejected!	
GOCC_TRANSCRIPTION_REGULATOR_COMPLEX	521	19		
GOCC_TRANSCRIPTION_REPRESSOR_COMPLEX	79		Rejected!	
GOCC_TRANSFERASE_COMPLEX	864		Rejected!	
GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	308		Rejected!	
GOCC_TRANSLATION_PREINITIATION_COMPLEX	19		Rejected!	
GOCC_TRANSLOCON_COMPLEX	6		Rejected!	
GOCC_TRANSPORTER_COMPLEX	470	19		
GOCC_TRANSPORT_VESICLE	439		Rejected!	
GOCC_TRANSPORT_VESICLE_MEMBRANE	244		Rejected!	
GOCC_TRANS_GOLGI_NETWORK	265		Rejected!	
GOCC_TRANS_GOLGI_NETWORK_MEMBRANE	108		Rejected!	
GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE	38		Rejected!	
GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE_MEMBRANE	20		Rejected!	
GOCC_TRAPPIII_PROTEIN_COMPLEX	12		Rejected!	
GOCC_TRAPPII_PROTEIN_COMPLEX	12		Rejected!	
GOCC_TRAPP_COMPLEX	17		Rejected!	
GOCC_TRICARBOXYLIC_ACID_CYCLE_HETEROMERIC_ENZYME_COMPLEX	18		Rejected!	
GOCC_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE	20		Rejected!	
GOCC_TRNA_METHYLTRANSFERASE_COMPLEX	7		Rejected!	
GOCC_TRNA_SPLICING_LIGASE_COMPLEX	8		Rejected!	
GOCC_TROPONIN_COMPLEX	9		Rejected!	
GOCC_TUBULAR_ENDOSOME	5		Rejected!	
GOCC_T_CELL_RECEPTOR_COMPLEX	143		Rejected!	
GOCC_T_TUBULE	52		Rejected!	
GOCC_U12_TYPE_SPLICEOSOMAL_COMPLEX	29		Rejected!	
GOCC_U1_SNRNP	32		Rejected!	
GOCC_U2AF_COMPLEX	6		Rejected!	
GOCC_U2_SNRNP	27		Rejected!	
GOCC_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME	30		Rejected!	
GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	95		Rejected!	
GOCC_U4_SNRNP	13		Rejected!	
GOCC_U5_SNRNP	25		Rejected!	
GOCC_U6_SNRNP	11		Rejected!	
GOCC_U7_SNRNP	7		Rejected!	
GOCC_UBIQUINONE_BIOSYNTHESIS_COMPLEX	6		Rejected!	
GOCC_UBIQUITIN_CONJUGATING_ENZYME_COMPLEX	8		Rejected!	
GOCC_UBIQUITIN_LIGASE_COMPLEX	314		Rejected!	
GOCC_UNCONVENTIONAL_MYOSIN_COMPLEX	9		Rejected!	
GOCC_UNIPLEX_COMPLEX	6		Rejected!	
GOCC_VACUOLAR_LUMEN	178		Rejected!	
GOCC_VACUOLAR_MEMBRANE	494	21		
GOCC_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_V0_DOMAIN	10		Rejected!	
GOCC_VACUOLE	864	36		
GOCC_VARICOSITY	9		Rejected!	
GOCC_VCP_NPL4_UFD1_AAA_ATPASE_COMPLEX	8		Rejected!	
GOCC_VESICLE_COAT	63		Rejected!	
GOCC_VESICLE_LUMEN	328	21		
GOCC_VESICLE_MEMBRANE	1258	59		
GOCC_VESICLE_TETHERING_COMPLEX	67		Rejected!	
GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	45		Rejected!	
GOCC_VOLTAGE_GATED_SODIUM_CHANNEL_COMPLEX	14		Rejected!	
GOCC_WASH_COMPLEX	15		Rejected!	
GOCC_WEIBEL_PALADE_BODY	5		Rejected!	
GOCC_WNT_SIGNALOSOME	13		Rejected!	
GOCC_XY_BODY	15		Rejected!	
GOCC_X_CHROMOSOME	13		Rejected!	
GOCC_ZONA_PELLUCIDA_RECEPTOR_COMPLEX	8		Rejected!	
GOCC_ZONULA_ADHERENS	8		Rejected!	
GOCC_ZYMOGEN_GRANULE	19		Rejected!	
GOMF_11_CIS_RETINAL_BINDING	7		Rejected!	
GOMF_14_3_3_PROTEIN_BINDING	32		Rejected!	
GOMF_1_4_ALPHA_OLIGOGLUCAN_PHOSPHORYLASE_ACTIVITY	5		Rejected!	
GOMF_1_ACYLGLYCEROPHOSPHOCHOLINE_O_ACYLTRANSFERASE_ACTIVITY	8		Rejected!	
GOMF_1_ALKYL_2_ACETYLGLYCEROPHOSPHOCHOLINE_ESTERASE_ACTIVITY	8		Rejected!	
GOMF_1_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY	10		Rejected!	
GOMF_1_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY	16		Rejected!	
GOMF_1_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_3_KINASE_ACTIVITY	7		Rejected!	
GOMF_1_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_3_KINASE_ACTIVITY	7		Rejected!	
GOMF_1_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_5_KINASE_ACTIVITY	9		Rejected!	
GOMF_1_PHOSPHATIDYLINOSITOL_BINDING	15		Rejected!	
GOMF_2_ACYLGLYCEROL_3_PHOSPHATE_O_ACYLTRANSFERASE_ACTIVITY	9		Rejected!	
GOMF_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY	7		Rejected!	
GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING	27		Rejected!	
GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY	60		Rejected!	
GOMF_3_5_CYCLIC_AMP_PHOSPHODIESTERASE_ACTIVITY	22		Rejected!	
GOMF_3_5_DNA_EXONUCLEASE_ACTIVITY	16		Rejected!	
GOMF_3_5_DNA_HELICASE_ACTIVITY	15		Rejected!	
GOMF_3_5_EXONUCLEASE_ACTIVITY	61		Rejected!	
GOMF_3_5_RNA_HELICASE_ACTIVITY	6		Rejected!	
GOMF_3_BETA_HYDROXY_DELTA5_STEROID_DEHYDROGENASE_ACTIVITY	6		Rejected!	
GOMF_3_CHLOROALLYL_ALDEHYDE_DEHYDROGENASE_ACTIVITY	5		Rejected!	
GOMF_3_HYDROXYACYL_COA_DEHYDRATASE_ACTIVITY	8		Rejected!	
GOMF_3_HYDROXYACYL_COA_DEHYDROGENASE_ACTIVITY	6		Rejected!	
GOMF_3_KETO_STEROL_REDUCTASE_ACTIVITY	5		Rejected!	
GOMF_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_BINDING	9		Rejected!	
GOMF_4_GALACTOSYL_N_ACETYLGLUCOSAMINIDE_3_ALPHA_L_FUCOSYLTRANSFERASE_ACTIVITY	6		Rejected!	
GOMF_4_IRON_4_SULFUR_CLUSTER_BINDING	45		Rejected!	
GOMF_5ALPHA_ANDROSTANE_3BETA_17BETA_DIOL_DEHYDROGENASE_ACTIVITY	6		Rejected!	
GOMF_5S_RRNA_BINDING	9		Rejected!	
GOMF_5_3_DNA_EXONUCLEASE_ACTIVITY	9		Rejected!	
GOMF_5_3_DNA_HELICASE_ACTIVITY	9		Rejected!	
GOMF_5_3_EXONUCLEASE_ACTIVITY	18		Rejected!	
GOMF_5_DEOXYRIBOSE_5_PHOSPHATE_LYASE_ACTIVITY	7		Rejected!	
GOMF_5_N_7_METHYLGUANOSINE_5_TRIPHOSPHO_MRNA_HYDROLASE_ACTIVITY	10		Rejected!	
GOMF_7SK_SNRNA_BINDING	9		Rejected!	
GOMF_7S_RNA_BINDING	7		Rejected!	
GOMF_ABC_TYPE_GLUTATHIONE_S_CONJUGATE_TRANSPORTER_ACTIVITY	8		Rejected!	
GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY	48		Rejected!	
GOMF_ABC_TYPE_XENOBIOTIC_TRANSPORTER_ACTIVITY	14		Rejected!	
GOMF_ACETYLATION_DEPENDENT_PROTEIN_BINDING	26		Rejected!	
GOMF_ACETYLCHOLINE_BINDING	10		Rejected!	
GOMF_ACETYLCHOLINE_GATED_MONOATOMIC_CATION_SELECTIVE_CHANNEL_ACTIVITY	17		Rejected!	
GOMF_ACETYLCHOLINE_RECEPTOR_ACTIVITY	22		Rejected!	
GOMF_ACETYLCHOLINE_RECEPTOR_BINDING	12		Rejected!	
GOMF_ACETYLCHOLINE_RECEPTOR_INHIBITOR_ACTIVITY	7		Rejected!	
GOMF_ACETYLESTERASE_ACTIVITY	5		Rejected!	
GOMF_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY	34		Rejected!	
GOMF_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY	45		Rejected!	
GOMF_ACETYLTRANSFERASE_ACTIVITY	98		Rejected!	
GOMF_ACETYL_COA_C_ACYLTRANSFERASE_ACTIVITY	7		Rejected!	
GOMF_ACIDIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	18		Rejected!	
GOMF_ACID_AMINO_ACID_LIGASE_ACTIVITY	23		Rejected!	
GOMF_ACID_PHOSPHATASE_ACTIVITY	9		Rejected!	
GOMF_ACID_THIOL_LIGASE_ACTIVITY	31		Rejected!	
GOMF_ACROSIN_BINDING	5		Rejected!	
GOMF_ACTININ_BINDING	37		Rejected!	
GOMF_ACTIN_BINDING	437	22		
GOMF_ACTIN_FILAMENT_BINDING	211		Rejected!	
GOMF_ACTIN_MONOMER_BINDING	29		Rejected!	
GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	288		Rejected!	
GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	461	24		
GOMF_ACTIVIN_BINDING	11		Rejected!	
GOMF_ACTIVIN_RECEPTOR_ACTIVITY	9		Rejected!	
GOMF_ACTIVIN_RECEPTOR_ACTIVITY_TYPE_I	5		Rejected!	
GOMF_ACTIVIN_RECEPTOR_BINDING	12		Rejected!	
GOMF_ACYLGLYCEROL_LIPASE_ACTIVITY	15		Rejected!	
GOMF_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY	31		Rejected!	
GOMF_ACYLTRANSFERASE_ACTIVITY	733	24		
GOMF_ACYLTRANSFERASE_ACTIVITY_ACYL_GROUPS_CONVERTED_INTO_ALKYL_ON_TRANSFER	5		Rejected!	
GOMF_ACYLTRANSFERASE_ACTIVITY_TRANSFERRING_GROUPS_OTHER_THAN_AMINO_ACYL_GROUPS	229		Rejected!	
GOMF_ACYL_COA_BINDING	20		Rejected!	
GOMF_ACYL_COA_HYDROLASE_ACTIVITY	25		Rejected!	
GOMF_ACYL_COA_OXIDASE_ACTIVITY	7		Rejected!	
GOMF_ADENINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5		Rejected!	
GOMF_ADENOSINE_3_5_BISPHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	6		Rejected!	
GOMF_ADENOSINE_DEAMINASE_ACTIVITY	13		Rejected!	
GOMF_ADENOSINE_RECEPTOR_BINDING	8		Rejected!	
GOMF_ADENYLATE_CYCLASE_ACTIVITY	16		Rejected!	
GOMF_ADENYLATE_CYCLASE_BINDING	12		Rejected!	
GOMF_ADENYLATE_CYCLASE_REGULATOR_ACTIVITY	8		Rejected!	
GOMF_ADENYLATE_KINASE_ACTIVITY	9		Rejected!	
GOMF_ADENYLYLTRANSFERASE_ACTIVITY	30		Rejected!	
GOMF_ADENYL_NUCLEOTIDE_BINDING	1636	45		
GOMF_ADENYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	15		Rejected!	
GOMF_ADP_BINDING	39		Rejected!	
GOMF_ADP_D_RIBOSE_MODIFICATION_DEPENDENT_PROTEIN_BINDING	7		Rejected!	
GOMF_ADP_PHOSPHATASE_ACTIVITY	6		Rejected!	
GOMF_ADP_RIBOSE_DIPHOSPHATASE_ACTIVITY	6		Rejected!	
GOMF_ADP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	11		Rejected!	
GOMF_ADRENERGIC_RECEPTOR_ACTIVITY	10		Rejected!	
GOMF_ADRENERGIC_RECEPTOR_BINDING	18		Rejected!	
GOMF_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	16		Rejected!	
GOMF_ALCOHOL_BINDING	90		Rejected!	
GOMF_ALCOHOL_DEHYDROGENASE_NADPLUS_ACTIVITY_ZINC_DEPENDENT	7		Rejected!	
GOMF_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY	23		Rejected!	
GOMF_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	24		Rejected!	
GOMF_ALCOHOL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	6		Rejected!	
GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	17		Rejected!	
GOMF_ALDEHYDE_LYASE_ACTIVITY	9		Rejected!	
GOMF_ALDOSE_REDUCTASE_NADPH_ACTIVITY	12		Rejected!	
GOMF_ALDO_KETO_REDUCTASE_NADPH_ACTIVITY	30		Rejected!	
GOMF_ALKALINE_PHOSPHATASE_ACTIVITY	6		Rejected!	
GOMF_ALKALI_METAL_ION_BINDING	19		Rejected!	
GOMF_ALKANE_1_MONOOXYGENASE_ACTIVITY	5		Rejected!	
GOMF_ALL_TRANS_RETINAL_BINDING	5		Rejected!	
GOMF_ALL_TRANS_RETINOL_DEHYDROGENASE_NADPPLUS_ACTIVITY	13		Rejected!	
GOMF_ALPHA_1_3_FUCOSYLTRANSFERASE_ACTIVITY	8		Rejected!	
GOMF_ALPHA_1_4_GLUCOSIDASE_ACTIVITY	5		Rejected!	
GOMF_ALPHA_2A_ADRENERGIC_RECEPTOR_BINDING	5		Rejected!	
GOMF_ALPHA_ACTININ_BINDING	28		Rejected!	
GOMF_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY	6		Rejected!	
GOMF_ALPHA_AMYLASE_ACTIVITY	5		Rejected!	
GOMF_ALPHA_CATENIN_BINDING	10		Rejected!	
GOMF_ALPHA_GLUCOSIDASE_ACTIVITY	7		Rejected!	
GOMF_ALPHA_KETOGLUTARATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	6		Rejected!	
GOMF_ALPHA_N_ACETYLGALACTOSAMINIDE_ALPHA_2_6_SIALYLTRANSFERASE_ACTIVITY	6		Rejected!	
